Entry	Entry Name	EC number	SUPFAM	Protein existence	Protein names	Gene Names	Organism	PDB	AlphaFoldDB	Date of last modification	Entry version	Taxonomic lineage	Super Kingdom	Is EC Complete
Q9HX79	TAUB_PSEAE	('7.6.2.7',)	('SSF52540',)	Inferred from homology	Taurine import ATP-binding protein TauB (EC 7.6.2.7)	tauB PA3937	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	()	Q9HX79;	2025-06-18	134	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Pseudomonadales (order), Pseudomonadaceae (family), Pseudomonas (genus), Pseudomonas aeruginosa group (no rank), Pseudomonas aeruginosa (species)	Bacteria	True
Q9HYL7	PHNC2_PSEAE	('7.3.2.2',)	('SSF52540',)	Inferred from homology	Phosphonates import ATP-binding protein PhnC 2 (EC 7.3.2.2)	phnC2 PA3384	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	()	Q9HYL7;	2025-06-18	135	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Pseudomonadales (order), Pseudomonadaceae (family), Pseudomonas (genus), Pseudomonas aeruginosa group (no rank), Pseudomonas aeruginosa (species)	Bacteria	True
Q9HYT0	PHNC1_PSEAE	('7.3.2.2',)	('SSF52540',)	Inferred from homology	Phosphonates import ATP-binding protein PhnC 1 (EC 7.3.2.2)	phnC1 PA3314	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	()	Q9HYT0;	2025-04-09	129	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Pseudomonadales (order), Pseudomonadaceae (family), Pseudomonas (genus), Pseudomonas aeruginosa group (no rank), Pseudomonas aeruginosa (species)	Bacteria	True
Q9HZS1	HISP_PSEAE	('7.4.2.1',)	('SSF52540',)	Inferred from homology	Histidine transport ATP-binding protein HisP (EC 7.4.2.1)	hisP PA2926	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	()	Q9HZS1;	2025-04-09	128	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Pseudomonadales (order), Pseudomonadaceae (family), Pseudomonas (genus), Pseudomonas aeruginosa group (no rank), Pseudomonas aeruginosa (species)	Bacteria	True
Q9I3N7	CCMA_PSEAE	('7.6.2.5',)	('SSF52540',)	Inferred from homology	Cytochrome c biogenesis ATP-binding export protein CcmA (EC 7.6.2.5) (Heme exporter protein A)	ccmA PA1475	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	()	Q9I3N7;	2025-06-18	136	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Pseudomonadales (order), Pseudomonadaceae (family), Pseudomonas (genus), Pseudomonas aeruginosa group (no rank), Pseudomonas aeruginosa (species)	Bacteria	True
Q9I4N1	FLII_PSEAE	('7.1.2.2',)	('SSF52540',)	Inferred from homology	Flagellum-specific ATP synthase (EC 7.1.2.2)	fliI PA1104	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	()	Q9I4N1;	2025-06-18	141	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Pseudomonadales (order), Pseudomonadaceae (family), Pseudomonas (genus), Pseudomonas aeruginosa group (no rank), Pseudomonas aeruginosa (species)	Bacteria	True
Q9K6J9	RBSA_HALH5	('7.5.2.7',)	('SSF52540',)	Inferred from homology	Ribose import ATP-binding protein RbsA (EC 7.5.2.7)	rbsA BH3730	Halalkalibacterium halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) (Bacillus halodurans)	()	Q9K6J9;	2025-04-09	133	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Bacillales (order), Bacillaceae (family), Halalkalibacterium (ex Joshi et al. 2022) (genus), Halalkalibacterium halodurans (species)	Bacteria	True
Q9K8L5	PSTB_HALH5	('7.3.2.1',)	('SSF52540',)	Inferred from homology	Phosphate import ATP-binding protein PstB (EC 7.3.2.1) (ABC phosphate transporter) (Phosphate-transporting ATPase)	pstB BH2991	Halalkalibacterium halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) (Bacillus halodurans)	()	Q9K8L5;	2025-02-05	141	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Bacillales (order), Bacillaceae (family), Halalkalibacterium (ex Joshi et al. 2022) (genus), Halalkalibacterium halodurans (species)	Bacteria	True
Q9K8N1	PHNC3_HALH5	('7.3.2.2',)	('SSF52540',)	Inferred from homology	Phosphonates import ATP-binding protein PhnC 3 (EC 7.3.2.2)	phnC3 BH2974	Halalkalibacterium halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) (Bacillus halodurans)	()	Q9K8N1;	2025-02-05	139	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Bacillales (order), Bacillaceae (family), Halalkalibacterium (ex Joshi et al. 2022) (genus), Halalkalibacterium halodurans (species)	Bacteria	True
Q9KFL0	PHNC2_HALH5	('7.3.2.2',)	('SSF52540',)	Inferred from homology	Phosphonates import ATP-binding protein PhnC 2 (EC 7.3.2.2)	phnC2 BH0469	Halalkalibacterium halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) (Bacillus halodurans)	()	Q9KFL0;	2025-04-09	140	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Bacillales (order), Bacillaceae (family), Halalkalibacterium (ex Joshi et al. 2022) (genus), Halalkalibacterium halodurans (species)	Bacteria	True
Q9KFN9	PHNC1_HALH5	('7.3.2.2',)	('SSF52540',)	Inferred from homology	Phosphonates import ATP-binding protein PhnC 1 (EC 7.3.2.2)	phnC1 BH0440	Halalkalibacterium halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) (Bacillus halodurans)	()	Q9KFN9;	2025-02-05	139	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Bacillales (order), Bacillaceae (family), Halalkalibacterium (ex Joshi et al. 2022) (genus), Halalkalibacterium halodurans (species)	Bacteria	True
Q9KN37	RBSA_VIBCH	('7.5.2.7',)	('SSF52540',)	Inferred from homology	Ribose import ATP-binding protein RbsA (EC 7.5.2.7)	rbsA VC_A0128	Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961)	()	Q9KN37;	2025-06-18	132	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Vibrionales (order), Vibrionaceae (family), Vibrio (genus), Vibrio cholerae (species), Vibrio cholerae O1 (serogroup), Vibrio cholerae serotype O1 biovar El Tor (no rank)	Bacteria	True
Q9KN92	PSTB2_VIBCH	('7.3.2.1',)	('SSF52540',)	Inferred from homology	Phosphate import ATP-binding protein PstB 2 (EC 7.3.2.1) (ABC phosphate transporter 2) (Phosphate-transporting ATPase 2)	pstB2 VC_A0073	Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961)	()	Q9KN92;	2025-04-09	125	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Vibrionales (order), Vibrionaceae (family), Vibrio (genus), Vibrio cholerae (species), Vibrio cholerae O1 (serogroup), Vibrio cholerae serotype O1 biovar El Tor (no rank)	Bacteria	True
Q9KP42	THIQ_VIBCH	('7.6.2.15',)	('SSF52540',)	Inferred from homology	Thiamine import ATP-binding protein ThiQ (EC 7.6.2.15)	thiQ VC_2537	Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961)	()	Q9KP42;	2025-04-09	144	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Vibrionales (order), Vibrionaceae (family), Vibrio (genus), Vibrio cholerae (species), Vibrio cholerae O1 (serogroup), Vibrio cholerae serotype O1 biovar El Tor (no rank)	Bacteria	True
Q9KQB8	ZNUC_VIBCH	('7.2.2.20',)	('SSF52540',)	Inferred from homology	Zinc import ATP-binding protein ZnuC (EC 7.2.2.20)	znuC VC_2082	Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961)	()	Q9KQB8;	2025-06-18	139	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Vibrionales (order), Vibrionaceae (family), Vibrio (genus), Vibrio cholerae (species), Vibrio cholerae O1 (serogroup), Vibrio cholerae serotype O1 biovar El Tor (no rank)	Bacteria	True
Q9KQE3	CCMA_VIBCH	('7.6.2.5',)	('SSF52540',)	Inferred from homology	Cytochrome c biogenesis ATP-binding export protein CcmA (EC 7.6.2.5) (Heme exporter protein A)	ccmA VC_2057	Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961)	()	Q9KQE3;	2025-06-18	126	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Vibrionales (order), Vibrionaceae (family), Vibrio (genus), Vibrio cholerae (species), Vibrio cholerae O1 (serogroup), Vibrio cholerae serotype O1 biovar El Tor (no rank)	Bacteria	True
Q9KSD1	MGLA_VIBCH	('7.5.2.11',)	('SSF52540',)	Inferred from homology	Galactose/methyl galactoside import ATP-binding protein MglA (EC 7.5.2.11)	mglA VC_1327	Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961)	()	Q9KSD1;	2025-06-18	139	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Vibrionales (order), Vibrionaceae (family), Vibrio (genus), Vibrio cholerae (species), Vibrio cholerae O1 (serogroup), Vibrio cholerae serotype O1 biovar El Tor (no rank)	Bacteria	True
Q9KSL1	BTUD_VIBCH	('7.6.2.8',)	('SSF52540',)	Inferred from homology	Vitamin B12 import ATP-binding protein BtuD (EC 7.6.2.8) (Vitamin B12-transporting ATPase)	btuD VC_1245	Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961)	()	Q9KSL1;	2025-06-18	120	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Vibrionales (order), Vibrionaceae (family), Vibrio (genus), Vibrio cholerae (species), Vibrio cholerae O1 (serogroup), Vibrio cholerae serotype O1 biovar El Tor (no rank)	Bacteria	True
Q9KU04	PSTB1_VIBCH	('7.3.2.1',)	('SSF52540',)	Inferred from homology	Phosphate import ATP-binding protein PstB 1 (EC 7.3.2.1) (ABC phosphate transporter 1) (Phosphate-transporting ATPase 1)	pstB1 VC_0726	Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961)	()	Q9KU04;	2025-04-09	125	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Vibrionales (order), Vibrionaceae (family), Vibrio (genus), Vibrio cholerae (species), Vibrio cholerae O1 (serogroup), Vibrio cholerae serotype O1 biovar El Tor (no rank)	Bacteria	True
Q9KZW2	PSTB_STRCO	('7.3.2.1',)	('SSF52540',)	Inferred from homology	Phosphate import ATP-binding protein PstB (EC 7.3.2.1) (ABC phosphate transporter) (Phosphate-transporting ATPase)	pstB SCO4139 SCD84.06c	Streptomyces coelicolor (strain ATCC BAA-471 / A3(2) / M145)	()	Q9KZW2;	2025-06-18	133	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Actinomycetota (phylum), Actinomycetes (class), Kitasatosporales (order), Streptomycetaceae (family), Streptomyces (genus), Streptomyces albidoflavus group (no rank), Streptomyces coelicolor (species)	Bacteria	True
Q9L3P9	UCRIA_TRIV2	('7.1.1.6',)	('SSF50022',)	Inferred from homology	Cytochrome b6-f complex iron-sulfur subunit 1 (EC 7.1.1.6) (Plastohydroquinone:plastocyanin oxidoreductase iron-sulfur protein) (ISP) (RISP) (Rieske iron-sulfur protein)	petC Ava_0385	Trichormus variabilis (strain ATCC 29413 / PCC 7937) (Anabaena variabilis)	()	Q9L3P9;	2025-06-18	144	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Cyanobacteriota/Melainabacteria group (clade), Cyanobacteriota (phylum), Cyanophyceae (class), Nostocales (order), Nostocaceae (family), Trichormus (genus), Anabaena variabilis (species)	Bacteria	True
Q9MIY4	COX3_DANRE	('7.1.1.9',)	('SSF81452',)	Inferred from homology	Cytochrome c oxidase subunit 3 (EC 7.1.1.9) (Cytochrome c oxidase polypeptide III)	mt-co3 coiii cox3 coxiii mtco3	Danio rerio (Zebrafish) (Brachydanio rerio)	()	Q9MIY4;	2025-06-18	134	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Metazoa (kingdom), Eumetazoa (clade), Bilateria (clade), Deuterostomia (clade), Chordata (phylum), Craniata (subphylum), Vertebrata (clade), Gnathostomata (clade), Teleostomi (clade), Euteleostomi (clade), Actinopterygii (superclass), Actinopteri (class), Neopterygii (subclass), Teleostei (infraclass), Osteoglossocephalai (clade), Clupeocephala (no rank), Otomorpha (cohort), Ostariophysi (subcohort), Otophysi (clade), Cypriniphysae (superorder), Cypriniformes (order), Cyprinoidei (suborder), Danionidae (family), Danioninae (subfamily), Danio (genus)	Eukaryota	True
Q9MUN1	CYSA_MESVI	('7.3.2.3',)	('SSF52540',)	Inferred from homology	Sulfate/thiosulfate import ATP-binding protein CysA (EC 7.3.2.3) (Sulfate-transporting ATPase)	cysA	Mesostigma viride (Green alga)	()	Q9MUN1;	2025-06-18	110	cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Mesostigmatophyceae (class), Mesostigmatales (order), Mesostigmataceae (family), Mesostigma (genus)	Eukaryota	True
Q9PAP0	CCMA_XYLFA	('7.6.2.5',)	('SSF52540',)	Inferred from homology	Cytochrome c biogenesis ATP-binding export protein CcmA (EC 7.6.2.5) (Heme exporter protein A)	ccmA XF_2455	Xylella fastidiosa (strain 9a5c)	()	Q9PAP0;	2025-04-09	131	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Lysobacterales (order), Lysobacteraceae (family), Xylella (genus), Xylella fastidiosa (species)	Bacteria	True
Q9PBK0	PSTB_XYLFA	('7.3.2.1',)	('SSF52540',)	Inferred from homology	Phosphate import ATP-binding protein PstB (EC 7.3.2.1) (ABC phosphate transporter) (Phosphate-transporting ATPase)	pstB XF_2144	Xylella fastidiosa (strain 9a5c)	()	Q9PBK0;	2025-04-09	132	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Lysobacterales (order), Lysobacteraceae (family), Xylella (genus), Xylella fastidiosa (species)	Bacteria	True
Q9PHQ1	PSTB_CAMJE	('7.3.2.1',)	('SSF52540',)	Inferred from homology	Phosphate import ATP-binding protein PstB (EC 7.3.2.1) (ABC phosphate transporter) (Phosphate-transporting ATPase)	pstB Cj0616	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	()	Q9PHQ1;	2025-04-09	132	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Campylobacterota (phylum), Epsilonproteobacteria (class), Campylobacterales (order), Campylobacteraceae (family), Campylobacter (genus), Campylobacter jejuni (species), Campylobacter jejuni subsp. jejuni (subspecies)	Bacteria	True
Q9PQU3	PSTB_UREPA	('7.3.2.1',)	('SSF52540',)	Inferred from homology	Phosphate import ATP-binding protein PstB (EC 7.3.2.1) (ABC phosphate transporter) (Phosphate-transporting ATPase)	pstB UU200	Ureaplasma parvum serovar 3 (strain ATCC 700970)	()	Q9PQU3;	2025-02-05	125	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Mycoplasmatota (phylum), Mycoplasmoidales (order), Mycoplasmoidaceae (family), Ureaplasma (genus), Ureaplasma parvum (species), Ureaplasma parvum serovar 3 (no rank)	Bacteria	True
Q9RDI1	RBSA2_STRCO	('7.5.2.7',)	('SSF52540',)	Inferred from homology	Ribose import ATP-binding protein RbsA 2 (EC 7.5.2.7)	rbsA2 SCO2746 SCC57A.17	Streptomyces coelicolor (strain ATCC BAA-471 / A3(2) / M145)	()	Q9RDI1;	2025-06-18	142	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Actinomycetota (phylum), Actinomycetes (class), Kitasatosporales (order), Streptomycetaceae (family), Streptomyces (genus), Streptomyces albidoflavus group (no rank), Streptomyces coelicolor (species)	Bacteria	True
Q9RYZ3	PSTB_DEIRA	('7.3.2.1',)	('SSF52540',)	Inferred from homology	Phosphate import ATP-binding protein PstB (EC 7.3.2.1) (ABC phosphate transporter) (Phosphate-transporting ATPase)	pstB DR_A0160	Deinococcus radiodurans (strain ATCC 13939 / DSM 20539 / JCM 16871 / CCUG 27074 / LMG 4051 / NBRC 15346 / NCIMB 9279 / VKM B-1422 / R1)	()	Q9RYZ3;	2025-06-18	141	cellular organisms (no rank), Bacteria (domain), Thermotogati (kingdom), Deinococcota (phylum), Deinococci (class), Deinococcales (order), Deinococcaceae (family), Deinococcus (genus), Deinococcus radiodurans (species)	Bacteria	True
Q9S472	ARAG_GEOSE	('7.5.2.12',)	('SSF52540',)	Inferred from homology	L-arabinose transport ATP-binding protein AraG (EC 7.5.2.12)	araG	Geobacillus stearothermophilus (Bacillus stearothermophilus)	()	Q9S472;	2025-04-09	92	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Bacillales (order), Anoxybacillaceae (family), Geobacillus (genus)	Bacteria	True
Q9SBN3	UCRIA_VOLCA	('7.1.1.6',)	('SSF50022',)	Evidence at transcript level	Cytochrome b6-f complex iron-sulfur subunit, chloroplastic (EC 7.1.1.6) (Plastohydroquinone:plastocyanin oxidoreductase iron-sulfur protein) (Rieske iron-sulfur protein) (ISP) (RISP)	petC	Volvox carteri (Green alga)	()	Q9SBN3;	2025-06-18	130	cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Chlorophyta (phylum), core chlorophytes (clade), Chlorophyceae (class), CS clade (clade), Chlamydomonadales (order), Volvocaceae (family), Volvox (genus)	Eukaryota	True
Q9T9V9	COX3_PANTR	('7.1.1.9',)	('SSF81452',)	Inferred from homology	Cytochrome c oxidase subunit 3 (EC 7.1.1.9) (Cytochrome c oxidase polypeptide III)	MT-CO3 COIII COXIII MTCO3	Pan troglodytes (Chimpanzee)	()	Q9T9V9;	2025-06-18	130	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Metazoa (kingdom), Eumetazoa (clade), Bilateria (clade), Deuterostomia (clade), Chordata (phylum), Craniata (subphylum), Vertebrata (clade), Gnathostomata (clade), Teleostomi (clade), Euteleostomi (clade), Sarcopterygii (superclass), Dipnotetrapodomorpha (clade), Tetrapoda (clade), Amniota (clade), Mammalia (class), Theria (clade), Eutheria (clade), Boreoeutheria (clade), Euarchontoglires (superorder), Primates (order), Haplorrhini (suborder), Simiiformes (infraorder), Catarrhini (parvorder), Hominoidea (superfamily), Hominidae (family), Homininae (subfamily), Pan (genus)	Eukaryota	True
Q9T9W8	COX3_PANPA	('7.1.1.9',)	('SSF81452',)	Inferred from homology	Cytochrome c oxidase subunit 3 (EC 7.1.1.9) (Cytochrome c oxidase polypeptide III)	MT-CO3 COIII COXIII MTCO3	Pan paniscus (Pygmy chimpanzee) (Bonobo)	()	Q9T9W8;	2025-04-09	112	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Metazoa (kingdom), Eumetazoa (clade), Bilateria (clade), Deuterostomia (clade), Chordata (phylum), Craniata (subphylum), Vertebrata (clade), Gnathostomata (clade), Teleostomi (clade), Euteleostomi (clade), Sarcopterygii (superclass), Dipnotetrapodomorpha (clade), Tetrapoda (clade), Amniota (clade), Mammalia (class), Theria (clade), Eutheria (clade), Boreoeutheria (clade), Euarchontoglires (superorder), Primates (order), Haplorrhini (suborder), Simiiformes (infraorder), Catarrhini (parvorder), Hominoidea (superfamily), Hominidae (family), Homininae (subfamily), Pan (genus)	Eukaryota	True
