Entry	Entry Name	EC number	SUPFAM	Protein existence	Protein names	Gene Names	Organism	PDB	AlphaFoldDB	Date of last modification	Entry version	Taxonomic lineage	Super Kingdom	Is EC Complete
Q8DSG5	GATA_STRMU	('6.3.5.7',)	('SSF75304',)	Inferred from homology	Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7)	gatA SMU_1820c	Streptococcus mutans serotype c (strain ATCC 700610 / UA159)	()	Q8DSG5;	2025-02-05	110	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Lactobacillales (order), Streptococcaceae (family), Streptococcus (genus), Streptococcus mutans (species)	Bacteria	True
Q8DWL6	PUR7_STRMU	('6.3.2.6',)	('SSF56104',)	Inferred from homology	Phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6) (SAICAR synthetase)	purC SMU_29	Streptococcus mutans serotype c (strain ATCC 700610 / UA159)	()	Q8DWL6;	2025-02-05	127	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Lactobacillales (order), Streptococcaceae (family), Streptococcus (genus), Streptococcus mutans (species)	Bacteria	True
Q8DY25	GATA_STRA5	('6.3.5.7',)	('SSF75304',)	Inferred from homology	Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7)	gatA SAG1668	Streptococcus agalactiae serotype V (strain ATCC BAA-611 / 2603 V/R)	()	Q8DY25;	2025-02-05	102	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Lactobacillales (order), Streptococcaceae (family), Streptococcus (genus), Streptococcus agalactiae (species), Streptococcus agalactiae serogroup V (serogroup)	Bacteria	True
Q8DZP5	FTHS_STRA5	('6.3.4.3',)	('SSF52540',)	Inferred from homology	Formate--tetrahydrofolate ligase (EC 6.3.4.3) (Formyltetrahydrofolate synthetase) (FHS) (FTHFS)	fhs SAG1055	Streptococcus agalactiae serotype V (strain ATCC BAA-611 / 2603 V/R)	()	Q8DZP5;	2025-06-18	102	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Lactobacillales (order), Streptococcaceae (family), Streptococcus (genus), Streptococcus agalactiae (species), Streptococcus agalactiae serogroup V (serogroup)	Bacteria	True
Q8E1B0	ASNA_STRA5	('6.3.1.1',)	('SSF55681',)	Inferred from homology	Aspartate--ammonia ligase (EC 6.3.1.1) (Asparagine synthetase A)	asnA SAG0450	Streptococcus agalactiae serotype V (strain ATCC BAA-611 / 2603 V/R)	()	Q8E1B0;	2025-06-18	106	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Lactobacillales (order), Streptococcaceae (family), Streptococcus (genus), Streptococcus agalactiae (species), Streptococcus agalactiae serogroup V (serogroup)	Bacteria	True
Q8E1T3	SYGB_STRA5	('6.1.1.14',)	('SSF109604',)	Inferred from homology	Glycine--tRNA ligase beta subunit (EC 6.1.1.14) (Glycyl-tRNA synthetase beta subunit) (GlyRS)	glyS SAG0270	Streptococcus agalactiae serotype V (strain ATCC BAA-611 / 2603 V/R)	()	Q8E1T3;	2025-02-05	121	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Lactobacillales (order), Streptococcaceae (family), Streptococcus (genus), Streptococcus agalactiae (species), Streptococcus agalactiae serogroup V (serogroup)	Bacteria	True
Q8E1T5	SYGA_STRA5	('6.1.1.14',)	('SSF55681',)	Inferred from homology	Glycine--tRNA ligase alpha subunit (EC 6.1.1.14) (Glycyl-tRNA synthetase alpha subunit) (GlyRS)	glyQ SAG0268	Streptococcus agalactiae serotype V (strain ATCC BAA-611 / 2603 V/R)	()	Q8E1T5;	2025-06-18	104	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Lactobacillales (order), Streptococcaceae (family), Streptococcus (genus), Streptococcus agalactiae (species), Streptococcus agalactiae serogroup V (serogroup)	Bacteria	True
Q8E2G4	PUR7_STRA5	('6.3.2.6',)	('SSF56104',)	Inferred from homology	Phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6) (SAICAR synthetase)	purC SAG0024	Streptococcus agalactiae serotype V (strain ATCC BAA-611 / 2603 V/R)	()	Q8E2G4;	2025-02-05	114	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Lactobacillales (order), Streptococcaceae (family), Streptococcus (genus), Streptococcus agalactiae (species), Streptococcus agalactiae serogroup V (serogroup)	Bacteria	True
Q8E3P4	GATA_STRA3	('6.3.5.7',)	('SSF75304',)	Inferred from homology	Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7)	gatA gbs1712	Streptococcus agalactiae serotype III (strain NEM316)	()	Q8E3P4;	2025-02-05	102	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Lactobacillales (order), Streptococcaceae (family), Streptococcus (genus), Streptococcus agalactiae (species), Streptococcus agalactiae serogroup III (serogroup)	Bacteria	True
Q8E5E3	FTHS_STRA3	('6.3.4.3',)	('SSF52540',)	Inferred from homology	Formate--tetrahydrofolate ligase (EC 6.3.4.3) (Formyltetrahydrofolate synthetase) (FHS) (FTHFS)	fhs gbs1089	Streptococcus agalactiae serotype III (strain NEM316)	()	Q8E5E3;	2025-06-18	106	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Lactobacillales (order), Streptococcaceae (family), Streptococcus (genus), Streptococcus agalactiae (species), Streptococcus agalactiae serogroup III (serogroup)	Bacteria	True
Q8E6R5	ASNA_STRA3	('6.3.1.1',)	('SSF55681',)	Inferred from homology	Aspartate--ammonia ligase (EC 6.3.1.1) (Asparagine synthetase A)	asnA gbs0497	Streptococcus agalactiae serotype III (strain NEM316)	()	Q8E6R5;	2025-06-18	112	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Lactobacillales (order), Streptococcaceae (family), Streptococcus (genus), Streptococcus agalactiae (species), Streptococcus agalactiae serogroup III (serogroup)	Bacteria	True
Q8E7X2	PUR7_STRA3	('6.3.2.6',)	('SSF56104',)	Inferred from homology	Phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6) (SAICAR synthetase)	purC gbs0023	Streptococcus agalactiae serotype III (strain NEM316)	()	Q8E7X2;	2025-02-05	119	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Lactobacillales (order), Streptococcaceae (family), Streptococcus (genus), Streptococcus agalactiae (species), Streptococcus agalactiae serogroup III (serogroup)	Bacteria	True
Q8EA43	PUR7_SHEON	('6.3.2.6',)	('SSF56104',)	Inferred from homology	Phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6) (SAICAR synthetase)	purC SO_4066	Shewanella oneidensis (strain ATCC 700550 / JCM 31522 / CIP 106686 / LMG 19005 / NCIMB 14063 / MR-1)	()	Q8EA43;	2025-06-18	121	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Alteromonadales (order), Shewanellaceae (family), Shewanella (genus), Shewanella oneidensis (species)	Bacteria	True
Q8EBF9	GSH1_SHEON	('6.3.2.2',)	('SSF55931',)	Inferred from homology	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase)	gshA SO_3559	Shewanella oneidensis (strain ATCC 700550 / JCM 31522 / CIP 106686 / LMG 19005 / NCIMB 14063 / MR-1)	()	Q8EBF9;	2025-04-09	118	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Alteromonadales (order), Shewanellaceae (family), Shewanella (genus), Shewanella oneidensis (species)	Bacteria	True
Q8EJA7	FTHS_SHEON	('6.3.4.3',)	('SSF52540',)	Inferred from homology	Formate--tetrahydrofolate ligase (EC 6.3.4.3) (Formyltetrahydrofolate synthetase) (FHS) (FTHFS)	fhs SO_0560	Shewanella oneidensis (strain ATCC 700550 / JCM 31522 / CIP 106686 / LMG 19005 / NCIMB 14063 / MR-1)	()	Q8EJA7;	2025-06-18	110	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Alteromonadales (order), Shewanellaceae (family), Shewanella (genus), Shewanella oneidensis (species)	Bacteria	True
Q8EKS5	SYGA_SHEON	('6.1.1.14',)	('SSF55681',)	Inferred from homology	Glycine--tRNA ligase alpha subunit (EC 6.1.1.14) (Glycyl-tRNA synthetase alpha subunit) (GlyRS)	glyQ SO_0015	Shewanella oneidensis (strain ATCC 700550 / JCM 31522 / CIP 106686 / LMG 19005 / NCIMB 14063 / MR-1)	()	Q8EKS5;	2025-06-18	114	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Alteromonadales (order), Shewanellaceae (family), Shewanella (genus), Shewanella oneidensis (species)	Bacteria	True
Q8EKS6	SYGB_SHEON	('6.1.1.14',)	('SSF109604',)	Inferred from homology	Glycine--tRNA ligase beta subunit (EC 6.1.1.14) (Glycyl-tRNA synthetase beta subunit) (GlyRS)	glyS SO_0014	Shewanella oneidensis (strain ATCC 700550 / JCM 31522 / CIP 106686 / LMG 19005 / NCIMB 14063 / MR-1)	()	Q8EKS6;	2025-04-09	133	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Alteromonadales (order), Shewanellaceae (family), Shewanella (genus), Shewanella oneidensis (species)	Bacteria	True
Q8ENZ7	MENE_OCEIH	('6.2.1.26',)	('SSF56801',)	Inferred from homology	2-succinylbenzoate--CoA ligase (EC 6.2.1.26) (o-succinylbenzoyl-CoA synthetase) (OSB-CoA synthetase)	menE OB2322	Oceanobacillus iheyensis (strain DSM 14371 / CIP 107618 / JCM 11309 / KCTC 3954 / HTE831)	()	Q8ENZ7;	2025-06-18	118	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Bacillales (order), Bacillaceae (family), Oceanobacillus (genus), Oceanobacillus iheyensis (species)	Bacteria	True
Q8EPY1	SYGA_OCEIH	('6.1.1.14',)	('SSF55681',)	Inferred from homology	Glycine--tRNA ligase alpha subunit (EC 6.1.1.14) (Glycyl-tRNA synthetase alpha subunit) (GlyRS)	glyQ OB1949	Oceanobacillus iheyensis (strain DSM 14371 / CIP 107618 / JCM 11309 / KCTC 3954 / HTE831)	()	Q8EPY1;	2025-06-18	115	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Bacillales (order), Bacillaceae (family), Oceanobacillus (genus), Oceanobacillus iheyensis (species)	Bacteria	True
Q8EPY2	SYGB_OCEIH	('6.1.1.14',)	('SSF109604',)	Inferred from homology	Glycine--tRNA ligase beta subunit (EC 6.1.1.14) (Glycyl-tRNA synthetase beta subunit) (GlyRS)	glyS OB1948	Oceanobacillus iheyensis (strain DSM 14371 / CIP 107618 / JCM 11309 / KCTC 3954 / HTE831)	()	Q8EPY2;	2025-02-05	133	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Bacillales (order), Bacillaceae (family), Oceanobacillus (genus), Oceanobacillus iheyensis (species)	Bacteria	True
Q8ES78	GATA_OCEIH	('6.3.5.7',)	('SSF75304',)	Inferred from homology	Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7)	gatA OB0765	Oceanobacillus iheyensis (strain DSM 14371 / CIP 107618 / JCM 11309 / KCTC 3954 / HTE831)	()	Q8ES78;	2025-02-05	109	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Bacillales (order), Bacillaceae (family), Oceanobacillus (genus), Oceanobacillus iheyensis (species)	Bacteria	True
Q8ES99	PUR7_OCEIH	('6.3.2.6',)	('SSF56104',)	Inferred from homology	Phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6) (SAICAR synthetase)	purC OB0742	Oceanobacillus iheyensis (strain DSM 14371 / CIP 107618 / JCM 11309 / KCTC 3954 / HTE831)	()	Q8ES99;	2025-02-05	125	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Bacillales (order), Bacillaceae (family), Oceanobacillus (genus), Oceanobacillus iheyensis (species)	Bacteria	True
Q8EUQ1	FTHS_MALP2	('6.3.4.3',)	('SSF52540',)	Inferred from homology	Formate--tetrahydrofolate ligase (EC 6.3.4.3) (Formyltetrahydrofolate synthetase) (FHS) (FTHFS)	fhs MYPE8690	Malacoplasma penetrans (strain HF-2) (Mycoplasma penetrans)	()	Q8EUQ1;	2025-02-05	107	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Mycoplasmatota (phylum), Mycoplasmoidales (order), Mycoplasmoidaceae (family), Malacoplasma (genus), Malacoplasma penetrans (species)	Bacteria	True
Q8EWQ5	ASNA_MALP2	('6.3.1.1',)	('SSF55681',)	Inferred from homology	Aspartate--ammonia ligase (EC 6.3.1.1) (Asparagine synthetase A)	asnA MYPE1480	Malacoplasma penetrans (strain HF-2) (Mycoplasma penetrans)	()	Q8EWQ5;	2025-02-05	110	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Mycoplasmatota (phylum), Mycoplasmoidales (order), Mycoplasmoidaceae (family), Malacoplasma (genus), Malacoplasma penetrans (species)	Bacteria	True
Q8EWQ7	TILS_MALP2	('6.3.4.19',)	('SSF52402',)	Inferred from homology	tRNA(Ile)-lysidine synthase (EC 6.3.4.19) (tRNA(Ile)-2-lysyl-cytidine synthase) (tRNA(Ile)-lysidine synthetase)	tilS MYPE1460	Malacoplasma penetrans (strain HF-2) (Mycoplasma penetrans)	()	Q8EWQ7;	2025-04-09	106	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Mycoplasmatota (phylum), Mycoplasmoidales (order), Mycoplasmoidaceae (family), Malacoplasma (genus), Malacoplasma penetrans (species)	Bacteria	True
Q8F0I0	PUR7_LEPIN	('6.3.2.6',)	('SSF56104',)	Inferred from homology	Phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6) (SAICAR synthetase)	purC LA_3513	Leptospira interrogans serogroup Icterohaemorrhagiae serovar Lai (strain 56601)	()	Q8F0I0;	2025-06-18	114	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Spirochaetota (phylum), Spirochaetia (class), Leptospirales (order), Leptospiraceae (family), Leptospira (genus), Leptospira interrogans (species), Leptospira interrogans serovar Lai (no rank)	Bacteria	True
Q8F3A1	GATA_LEPIN	('6.3.5.7',)	('SSF75304',)	Inferred from homology	Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7)	gatA LA_2507	Leptospira interrogans serogroup Icterohaemorrhagiae serovar Lai (strain 56601)	()	Q8F3A1;	2025-04-09	97	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Spirochaetota (phylum), Spirochaetia (class), Leptospirales (order), Leptospiraceae (family), Leptospira (genus), Leptospira interrogans (species), Leptospira interrogans serovar Lai (no rank)	Bacteria	True
Q8F4D5	GSH1_LEPIN	('6.3.2.2',)	('SSF55931',)	Inferred from homology	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase)	gshA LA_2106	Leptospira interrogans serogroup Icterohaemorrhagiae serovar Lai (strain 56601)	()	Q8F4D5;	2025-06-18	105	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Spirochaetota (phylum), Spirochaetia (class), Leptospirales (order), Leptospiraceae (family), Leptospira (genus), Leptospira interrogans (species), Leptospira interrogans serovar Lai (no rank)	Bacteria	True
Q8F9P6	TILS_LEPIN	('6.3.4.19',)	('SSF52402',)	Inferred from homology	tRNA(Ile)-lysidine synthase (EC 6.3.4.19) (tRNA(Ile)-2-lysyl-cytidine synthase) (tRNA(Ile)-lysidine synthetase)	tilS LA_0145	Leptospira interrogans serogroup Icterohaemorrhagiae serovar Lai (strain 56601)	()	Q8F9P6;	2025-04-09	106	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Spirochaetota (phylum), Spirochaetia (class), Leptospirales (order), Leptospiraceae (family), Leptospira (genus), Leptospira interrogans (species), Leptospira interrogans serovar Lai (no rank)	Bacteria	True
Q8FK30	GCS2_ECOL6	('6.3.2.2',)	('SSF55931',)	Inferred from homology	Putative glutamate--cysteine ligase 2 (EC 6.3.2.2) (Gamma-glutamylcysteine synthetase 2) (GCS 2) (Gamma-GCS 2)	ybdK c0667	Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC)	()	Q8FK30;	2025-06-18	101	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Enterobacterales (order), Enterobacteriaceae (family), Escherichia (genus), Escherichia coli (species)	Bacteria	True
Q8FMD3	GCS21_COREF	('6.3.2.2',)	('SSF55931',)	Inferred from homology	Putative glutamate--cysteine ligase 2-1 (EC 6.3.2.2) (Gamma-glutamylcysteine synthetase 2-1) (GCS 2-1) (Gamma-GCS 2-1)	CE2574	Corynebacterium efficiens (strain DSM 44549 / YS-314 / AJ 12310 / JCM 11189 / NBRC 100395)	()	Q8FMD3;	2025-06-18	106	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Actinomycetota (phylum), Actinomycetes (class), Mycobacteriales (order), Corynebacteriaceae (family), Corynebacterium (genus), Corynebacterium efficiens (species)	Bacteria	True
Q8FMG0	TILS_COREF	('6.3.4.19',)	('SSF52402',)	Inferred from homology	tRNA(Ile)-lysidine synthase (EC 6.3.4.19) (tRNA(Ile)-2-lysyl-cytidine synthase) (tRNA(Ile)-lysidine synthetase)	tilS CE2544	Corynebacterium efficiens (strain DSM 44549 / YS-314 / AJ 12310 / JCM 11189 / NBRC 100395)	()	Q8FMG0;	2025-04-09	111	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Actinomycetota (phylum), Actinomycetes (class), Mycobacteriales (order), Corynebacteriaceae (family), Corynebacterium (genus), Corynebacterium efficiens (species)	Bacteria	True
Q8FML6	PUR7_COREF	('6.3.2.6',)	('SSF56104',)	Inferred from homology	Phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6) (SAICAR synthetase)	purC CE2487	Corynebacterium efficiens (strain DSM 44549 / YS-314 / AJ 12310 / JCM 11189 / NBRC 100395)	()	Q8FML6;	2025-06-18	115	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Actinomycetota (phylum), Actinomycetes (class), Mycobacteriales (order), Corynebacteriaceae (family), Corynebacterium (genus), Corynebacterium efficiens (species)	Bacteria	True
Q8FPZ0	GATA_COREF	('6.3.5.7',)	('SSF75304',)	Inferred from homology	Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7)	gatA CE1345	Corynebacterium efficiens (strain DSM 44549 / YS-314 / AJ 12310 / JCM 11189 / NBRC 100395)	()	Q8FPZ0;	2025-04-09	101	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Actinomycetota (phylum), Actinomycetes (class), Mycobacteriales (order), Corynebacteriaceae (family), Corynebacterium (genus), Corynebacterium efficiens (species)	Bacteria	True
Q8FT06	GCS22_COREF	('6.3.2.2',)	('SSF55931',)	Inferred from homology	Putative glutamate--cysteine ligase 2-2 (EC 6.3.2.2) (Gamma-glutamylcysteine synthetase 2-2) (GCS 2-2) (Gamma-GCS 2-2)	CE2886	Corynebacterium efficiens (strain DSM 44549 / YS-314 / AJ 12310 / JCM 11189 / NBRC 100395)	()	Q8FT06;	2025-06-18	97	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Actinomycetota (phylum), Actinomycetes (class), Mycobacteriales (order), Corynebacteriaceae (family), Corynebacterium (genus), Corynebacterium efficiens (species)	Bacteria	True
Q8FW67	GATA_BRUSU	('6.3.5.7',)	('SSF75304',)	Inferred from homology	Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7)	gatA BRA0594 BS1330_II0589	Brucella suis biovar 1 (strain 1330)	()	Q8FW67;	2025-04-09	99	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Alphaproteobacteria (class), Hyphomicrobiales (order), Brucellaceae (family), Brucella/Ochrobactrum group (no rank), Brucella (genus), Brucella suis (species)	Bacteria	True
Q8FZ11	TILS_BRUSU	('6.3.4.19',)	('SSF52402',)	Inferred from homology	tRNA(Ile)-lysidine synthase (EC 6.3.4.19) (tRNA(Ile)-2-lysyl-cytidine synthase) (tRNA(Ile)-lysidine synthetase)	tilS BR1692 BS1330_I1686	Brucella suis biovar 1 (strain 1330)	()	Q8FZ11;	2025-04-09	107	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Alphaproteobacteria (class), Hyphomicrobiales (order), Brucellaceae (family), Brucella/Ochrobactrum group (no rank), Brucella (genus), Brucella suis (species)	Bacteria	True
Q8G178	PUR7_BRUSU	('6.3.2.6',)	('SSF56104',)	Inferred from homology	Phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6) (SAICAR synthetase)	purC BR0842 BS1330_I0838	Brucella suis biovar 1 (strain 1330)	()	Q8G178;	2025-04-09	119	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Alphaproteobacteria (class), Hyphomicrobiales (order), Brucellaceae (family), Brucella/Ochrobactrum group (no rank), Brucella (genus), Brucella suis (species)	Bacteria	True
Q8G2C1	SYGA_BRUSU	('6.1.1.14',)	('SSF55681',)	Inferred from homology	Glycine--tRNA ligase alpha subunit (EC 6.1.1.14) (Glycyl-tRNA synthetase alpha subunit) (GlyRS)	glyQ BR0403 BS1330_I0404	Brucella suis biovar 1 (strain 1330)	()	Q8G2C1;	2025-06-18	107	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Alphaproteobacteria (class), Hyphomicrobiales (order), Brucellaceae (family), Brucella/Ochrobactrum group (no rank), Brucella (genus), Brucella suis (species)	Bacteria	True
